Particle DustPE H2Form H2FUVPumping H2Photodis CPhotoion CRheating Turbheating Chemheating gasGrainColls coulombs Total
1262 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1263 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1264 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1265 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1266 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1267 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1268 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1269 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1270 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1271 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1272 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1273 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1274 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1275 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1276 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1277 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1278 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1279 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1280 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1281 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1282 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1283 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1284 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1285 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1286 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1287 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1288 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1289 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1290 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1291 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1292 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1293 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1294 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1295 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1296 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1297 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1298 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1299 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1300 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1301 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1302 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1303 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1304 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1305 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1306 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1307 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1308 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1309 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1310 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1311 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1312 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1313 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1314 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1315 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1316 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1317 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1318 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1319 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1320 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1321 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1322 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1323 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1324 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1325 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1326 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1327 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1328 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1329 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1330 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1331 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1332 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1333 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1334 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1335 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1336 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1337 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1338 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1339 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1340 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1341 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1342 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1343 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1344 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1345 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1346 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1347 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1348 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1349 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1350 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1351 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1352 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1353 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1354 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1355 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1356 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1357 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1358 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1359 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1360 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1361 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1362 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1363 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1364 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1365 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1366 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1367 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1368 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1369 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1370 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1371 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1372 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1373 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1374 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1375 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1376 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1377 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1378 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1379 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1380 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1381 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1382 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1383 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1384 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1385 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1386 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1387 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1388 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1389 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1390 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1391 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1392 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1393 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1394 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1395 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1396 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1397 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1398 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1399 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1400 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1401 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1402 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1403 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1404 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1405 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1406 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1407 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1408 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1409 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1410 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1411 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1412 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
